Date,strategy,strike,call_price,exp_date,final_price,profit,bare,cum_profit,cum_bare
2023-04-10,1,410.0,5.9,2023-04-28,415.9299926757813,0.02999267578132958,0.02999267578132958,153.8200402832037,67.26012817382889
2023-04-12,0,408.0,7.65,2023-05-05,412.6300048828125,0.0,-3.0199951171874773,153.8200402832037,64.24013305664141
2023-04-13,0,413.0,7.18,2023-05-05,412.6300048828125,0.0,-7.18,153.8200402832037,57.06013305664141
2023-04-14,0,412.5,6.65,2023-05-05,412.6300048828125,0.0,-6.519995117187477,153.8200402832037,50.540137939453935
2023-04-17,0,414.0,5.88,2023-05-05,412.6300048828125,0.0,-5.88,153.8200402832037,44.66013793945393
2023-04-19,0,414.0,6.8,2023-05-12,411.5899963378906,0.0,-6.8,153.8200402832037,37.860137939453935
2023-04-20,0,412.0,6.71,2023-05-12,411.5899963378906,0.0,-6.71,153.8200402832037,31.150137939453934
2023-04-21,1,412.0,6.61,2023-05-12,411.5899963378906,-6.61,-6.61,147.21004028320368,24.540137939453935
2023-04-24,0,412.5,6.04,2023-05-12,411.5899963378906,0.0,-6.04,147.21004028320368,18.500137939453936
2023-04-26,0,404.0,8.12,2023-05-19,418.6199951171875,0.0,6.4999951171874955,147.21004028320368,25.00013305664143
2023-04-27,1,412.5,6.53,2023-05-19,418.6199951171875,-0.4100048828124727,-0.4100048828124727,146.8000354003912,24.59012817382896
2023-04-28,0,416.0,5.79,2023-05-19,418.6199951171875,0.0,-3.1700048828125205,146.8000354003912,21.420123291016438
2023-05-01,0,416.0,5.52,2023-05-19,418.6199951171875,0.0,-2.900004882812482,146.8000354003912,18.520118408203956
2023-05-03,0,408.0,7.56,2023-05-26,420.0199890136719,0.0,4.459989013671873,146.8000354003912,22.98010742187583
2023-05-04,0,405.0,7.84,2023-05-26,420.0199890136719,0.0,7.1799890136719,146.8000354003912,30.16009643554773
2023-05-05,0,412.5,6.26,2023-05-26,420.0199890136719,0.0,1.259989013671884,146.8000354003912,31.420085449219613
2023-05-08,0,413.0,5.63,2023-05-26,420.0199890136719,0.0,1.3899890136718795,146.8000354003912,32.81007446289149
2023-05-10,0,413.0,6.72,2023-06-02,427.9200134277344,0.0,8.200013427734348,146.8000354003912,41.01008789062584
2023-05-11,0,412.0,6.35,2023-06-02,427.9200134277344,0.0,9.570013427734352,146.8000354003912,50.58010131836019
2023-05-12,0,412.0,5.65,2023-06-02,427.9200134277344,0.0,10.270013427734398,146.8000354003912,60.85011474609459
2023-05-15,0,413.0,5.26,2023-06-02,427.9200134277344,0.0,9.660013427734384,146.8000354003912,70.51012817382897
2023-05-17,1,415.0,6.49,2023-06-09,429.8999938964844,8.409993896484366,8.409993896484366,155.21002929687558,78.92012207031334
2023-05-18,1,419.0,5.98,2023-06-09,429.8999938964844,4.919993896484357,4.919993896484357,160.13002319335993,83.8401159667977
2023-05-19,1,419.0,5.79,2023-06-09,429.8999938964844,5.1099938964843545,5.1099938964843545,165.2400170898443,88.95010986328205
