Date,last_quote,strike,exp_price,exp_call_price,exp_price_min,exp_price_max,exp_price_std,exp_price_median,exp_price_q1,exp_price_q3,exp_price_kurtosis,exp_price_skew,days,r,prob_itm
2021-06-24,425.1,425.0,425.5242382602649,7.560278656609719,343.8637163671298,511.9389481988162,18.305640276284343,425.1187394989071,412.997172725227,437.6645294445615,0.02499180776788812,0.12454318177938423,20,0.04,0.502648
2021-06-25,426.63,427.0,427.0610968469649,7.5184165725535586,345.4409433715864,515.4295972784048,18.778113769120775,426.6497722122732,414.16890715420516,439.5148545680665,0.034735516881112094,0.13285250039747645,21,0.05,0.492554
2021-06-28,427.49,427.0,427.91022155831746,7.959607599743479,347.7683221715132,525.6029019132255,18.81859108498499,427.5130253691773,415.0201193156647,440.3899806229613,0.024303731633668058,0.130480692942097,21,0.05,0.510824
2021-06-29,427.69,428.0,428.0782578893764,7.30737912168631,349.68660685948345,521.1692860642167,18.22566719639514,427.6753845097716,415.58026253239024,440.1463110980038,0.027833095057517188,0.12958077196548132,20,0.04,0.492984
2021-06-30,428.14,428.0,428.4978881009204,7.717031409449379,352.7017230223811,521.7953822036533,18.738291052110796,428.0899645791151,415.6521520037989,440.90654249441735,0.03223093212243722,0.13207524168395585,21,0.04,0.501914
2021-07-01,430.5,430.0,430.8824433674879,7.792560482623783,355.2109348992251,522.6096709166337,18.435094191042452,430.499447383964,418.25787893968135,443.08298511489403,0.020438262072650648,0.12301634189226318,20,0.05,0.510524
2021-07-02,433.76,434.0,434.1356148791248,7.645877475418388,348.93745365705723,536.7524673924945,18.998181609272144,433.7495553041879,421.1240646043361,446.7102638165941,0.024534838222347588,0.1280480631774246,21,0.05,0.494748
2021-07-06,432.88,433.0,433.3198166874145,7.61847211216374,358.0830377243573,528.1448990542223,18.71500123299575,432.93093738236774,420.4781776985777,445.7153057866671,0.03153754974924983,0.12852444941236624,20,0.05,0.498608
2021-07-07,434.5,434.0,434.97589747398627,8.156763356671773,351.0956838745825,528.8639482375701,19.229364681682842,434.55168904908464,421.80143414538674,447.6993386734897,0.02470551158384504,0.12523833403378004,21,0.05,0.511372
2021-07-08,430.87,431.0,431.3084024848982,7.765457227975363,350.2998108696258,528.4228631742695,19.091923455126324,430.8541624684951,418.20583690343904,443.9348025591141,0.019647231399021248,0.13931552896606322,20,0.05,0.496788
2021-07-09,435.44,435.0,435.8563678019391,8.356428365900332,344.71371518512257,542.7163557785153,19.88059798965664,435.46338310776457,422.23804588620067,448.9882145908709,0.027527631968068622,0.12917270221077026,21,0.06,0.509294
2021-07-12,437.2,437.0,437.66746583014583,8.322096695924023,358.0943628684445,540.3428139736403,20.03290238181966,437.19873063507816,423.9311679652705,450.9301553580697,0.034827647746996426,0.1405029844815202,21,0.06,0.504048
2021-07-13,435.72,436.0,436.16407904655676,7.920795381699264,358.47089371377274,535.7959822008992,19.66928418004469,435.7007121636716,422.6920112130397,449.1728188063163,0.03347200743150802,0.13667945650015578,20,0.05,0.493804
